Latitude,Longitude,ВСЬОГО,ТЯЖКІ ТА О.ТЯЖКІ,ВБИВСТВО,УМИСНЕ ТЯЖ ТІЛ УШКОДЖЕННЯ,ТЯЖ ТІЛ УШКОДЖ ЗІ СМЕРТ. НАСЛ.,ЗГВАЛТУВАННЯ,КРАДІЖКА,ГРАБІЖ,РОЗБІЙ,ВИМАГАННЯ,ШАХРАЙСТВО,ЗАВОЛОД Т/З,ХУЛІГАНСТВО
50.4501,30.5234,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4501,30.5234,26,0,0,0,0,0,23,0,0,0,0,0,0
50.4501,30.5234,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4501,30.5234,67,0,0,0,0,0,55,0,0,0,0,0,1
50.4501,30.5234,6,0,0,0,0,0,6,0,0,0,0,0,0
50.4501,30.5234,2,0,0,0,0,0,2,0,0,0,0,0,0
50.4501,30.5234,34,2,0,0,0,0,23,0,0,0,1,0,0
50.4501,30.5234,2,0,0,0,0,0,2,0,0,0,0,0,0
50.4501,30.5234,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4501,30.5234,9,0,0,0,0,0,5,0,0,0,1,0,0
50.4501,30.5234,8,0,0,0,0,0,5,0,0,0,3,0,0
50.4501,30.5234,2,0,0,0,0,0,2,0,0,0,0,0,0
50.4501,30.5234,4,0,0,0,0,0,1,0,0,0,0,0,0
50.4996972,30.461484,2,0,0,0,0,0,1,0,0,0,0,0,0
50.4996972,30.461484,1,0,0,0,0,0,0,0,0,0,0,0,0
50.499877,30.461986,7,3,0,0,0,0,4,0,0,0,0,0,0
50.499797,30.460512,2,0,0,0,0,0,1,0,0,0,1,0,0
50.500458,30.459443,1,1,0,0,0,0,1,0,0,0,0,0,0
50.5021249,30.4600841,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4501,30.5234,1,0,0,0,0,0,1,0,0,0,0,0,0
50.421316,30.473141,3,2,0,0,0,0,2,0,0,0,1,0,0
50.421809,30.472759,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4356769,30.6466024,4,0,0,0,0,0,2,0,0,0,0,0,0
50.43541,30.646972,11,1,0,0,0,0,7,1,0,0,0,0,0
50.436255,30.648222,4,2,0,0,0,0,3,0,0,0,1,0,0
50.435759,30.649053,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4376094,30.6525421,9,2,0,0,0,0,7,0,0,0,1,0,0
50.44453,30.663108,1,0,0,0,0,0,0,0,0,0,1,0,0
50.40899,30.673285,4,2,0,0,0,0,2,0,0,0,1,1,0
50.437266,30.638613,4,1,0,0,0,0,3,0,0,0,1,0,0
50.460557,30.407358,2,1,0,0,0,0,0,1,0,0,0,0,0
50.425452,30.523163,1,0,0,0,0,0,0,0,0,0,0,0,0
50.426471,30.521539,2,1,0,0,0,0,1,0,0,0,0,1,0
50.418948,30.527757,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4191546,30.5268345,1,0,0,0,0,0,0,0,0,0,1,0,0
50.417602,30.527441,2,0,0,0,0,0,0,0,0,0,1,0,1
50.429087,30.521935,2,0,0,0,0,0,0,0,0,0,1,0,0
50.428404,30.521961,1,0,0,0,0,0,0,0,0,0,0,0,0
50.441838,30.522886,1,0,0,0,0,0,1,0,0,0,0,0,0
50.440267,30.523493,1,0,0,0,0,0,1,0,0,0,0,0,0
50.439317,30.525441,1,1,0,0,0,0,0,0,0,0,0,0,0
50.419588,30.548776,5,0,0,0,0,0,0,0,0,0,1,0,1
50.419094,30.550611,7,0,0,0,0,0,1,0,0,0,0,0,0
50.418447,30.552515,1,0,0,0,0,0,1,0,0,0,0,0,0
50.417157,30.553801,1,0,0,0,0,0,0,0,0,0,0,0,0
50.422114,30.471503,1,0,0,0,0,0,1,0,0,0,0,0,0
50.462696,30.479565,1,0,0,0,0,0,1,0,0,0,0,0,0
50.465063,30.471395,1,0,0,0,0,0,1,0,0,0,0,0,0
50.462107,30.481447,2,0,0,0,0,0,1,0,0,0,1,0,0
50.464738,30.475378,1,0,0,0,0,0,1,0,0,0,0,0,0
50.508003,30.462522,1,0,0,0,0,0,0,0,0,0,0,0,0
50.374868,30.681093,1,1,0,0,0,0,0,0,0,0,0,0,0
50.500221,30.361946,13,0,0,0,0,0,13,0,0,0,0,0,0
50.500221,30.361946,1,1,0,1,0,0,0,0,0,0,0,0,0
50.501031,30.361902,1,0,0,0,0,0,1,0,0,0,0,0,0
50.500221,30.361946,33,0,0,0,0,0,29,0,0,0,2,0,0
50.500221,30.361946,1,0,0,0,0,0,0,0,0,0,0,0,0
50.5100015,30.4822969,1,0,0,0,0,0,0,0,0,0,1,0,0
50.5100015,30.4822969,2,1,0,0,0,0,0,0,0,0,1,0,0
50.51364,30.486286,3,0,0,0,0,0,1,0,0,0,1,0,0
50.511904,30.488263,3,0,0,0,0,0,3,0,0,0,0,0,0
50.513127,30.487852,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4501,30.5234,1,0,0,0,0,0,1,0,0,0,0,0,0
50.51325,30.481036,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4501,30.5234,1,0,0,0,0,0,1,0,0,0,0,0,0
50.518156,30.485706,8,1,0,0,0,0,5,0,0,0,1,0,0
50.4501,30.5234,45,6,0,0,0,0,31,1,0,0,0,0,0
50.4501,30.5234,3,1,0,0,0,0,1,0,0,0,0,0,0
50.470944,30.472769,1,0,0,0,0,0,1,0,0,0,0,0,0
50.436259,30.477675,2,2,0,0,0,0,2,0,0,0,0,0,0
50.43563,30.474322,3,2,0,0,0,0,1,1,0,0,1,0,0
50.436594,30.479361,1,0,0,0,0,0,0,0,0,0,1,0,0
50.435227,30.436405,1,0,0,0,0,0,0,0,0,0,0,0,0
50.435238,30.435968,2,0,0,0,0,0,0,0,0,0,0,0,1
50.434495,30.435998,1,0,0,0,0,0,1,0,0,0,0,0,0
50.431485,30.43347,2,1,0,0,0,0,2,0,0,0,0,0,0
50.431347,30.434015,1,0,0,0,0,0,0,0,0,0,0,0,0
50.431089,30.433667,1,0,0,0,0,0,0,0,0,0,0,0,0
50.430096,30.432589,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4305124,30.6567245,6,1,0,0,0,0,4,1,0,0,0,0,0
50.4305124,30.6567245,14,1,0,0,0,0,5,1,0,0,1,0,2
50.430186,30.65658,3,0,0,0,0,0,3,0,0,0,0,0,0
50.431557,30.654282,8,0,0,0,0,0,6,0,0,0,0,0,0
50.4311438,30.6541018,1,0,0,0,0,0,0,0,0,0,0,0,0
50.431281,30.657444,2,0,0,0,0,0,2,0,0,0,0,0,0
50.4302841,30.6590353,9,0,0,0,0,0,8,0,0,0,0,0,0
50.430122,30.660982,1,0,0,0,0,0,1,0,0,0,0,0,0
50.429079,30.6672703,26,6,0,0,0,0,20,0,0,0,3,0,0
50.429079,30.6672703,1,0,0,0,0,0,0,0,0,0,1,0,0
50.447885,30.47198,8,3,0,0,0,0,7,0,0,0,0,0,0
50.447681,30.47021,4,0,0,0,0,0,3,0,0,0,0,0,0
50.447673,30.46948,2,1,0,0,0,0,2,0,0,0,0,0,0
50.447154,30.468209,4,1,0,0,0,0,3,1,0,0,0,0,0
50.448059,30.479133,1,0,0,0,0,0,1,0,0,0,0,0,0
50.445899,30.456211,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4625096,30.6287693,5,0,0,0,0,0,4,0,0,0,0,0,0
50.4625096,30.6287693,3,0,0,0,0,0,3,0,0,0,0,0,0
50.462747,30.629648,7,0,0,0,0,0,1,1,0,0,0,1,1
50.472586,30.6193,131,51,0,1,0,0,30,0,0,0,16,0,1
50.463547,30.629203,7,1,0,0,0,0,2,2,0,0,0,0,0
50.474823,30.6175447,3,0,0,0,0,0,0,0,0,0,3,0,0
50.464857,30.629212,5,0,0,0,0,0,2,0,0,0,0,0,0
50.475879,30.618233,4,0,0,0,0,0,0,1,0,0,1,0,0
50.465249,30.628938,6,2,0,0,0,1,1,3,0,0,0,0,0
50.477613,30.617078,1,1,0,0,0,0,0,0,0,0,0,0,0
50.476954,30.342236,1,0,0,0,0,0,0,0,0,0,0,0,0
50.477289,30.341772,1,0,0,0,0,0,1,0,0,0,0,0,0
50.5281354,30.6044086,1,0,0,0,0,0,0,0,0,0,0,0,0
50.468944,30.354176,1,1,0,0,0,0,1,0,0,0,0,0,0
50.392944,30.497684,5,2,0,0,0,0,3,0,0,0,0,0,0
50.393049,30.496779,4,1,0,0,0,0,2,0,0,0,0,0,0
50.393996,30.49729,4,3,0,0,0,0,3,1,0,0,0,0,0
50.393653,30.496726,2,1,0,0,0,0,1,0,0,0,0,0,0
50.476619,30.438225,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4761459,30.4376937,1,0,0,0,0,0,0,1,0,0,0,0,0
50.478102,30.438707,2,0,0,0,0,0,2,0,0,0,0,0,0
50.405549,30.683245,1,0,0,0,0,0,1,0,0,0,0,0,0
50.420358,30.484371,1,0,0,0,0,0,1,0,0,0,0,0,0
50.419736,30.484293,1,0,0,0,0,0,0,0,0,0,0,0,0
50.419658,30.48449,1,0,0,0,0,0,1,0,0,0,0,0,0
50.419731,30.4845667,1,0,0,0,0,0,0,0,0,0,0,0,0
50.419731,30.4845667,2,0,0,0,0,0,2,0,0,0,0,0,0
50.419731,30.4845667,2,2,0,0,0,0,2,0,0,0,0,0,0
50.419731,30.4845667,1,0,0,0,0,0,0,0,0,0,0,0,1
50.3819313,30.4778023,1,1,0,0,0,0,0,0,0,0,0,0,0
50.441999,30.5199681,2,0,0,0,0,0,1,0,0,0,0,0,0
50.44171,30.520642,8,2,0,0,0,0,4,1,0,0,3,0,0
50.441996,30.519717,3,1,0,0,0,0,1,0,0,0,0,0,0
50.4418687,30.5199241,1,0,0,0,0,0,0,0,0,0,0,0,0
50.441749,30.519612,2,0,0,0,0,0,1,0,0,0,0,0,0
50.441297,30.520208,1,0,0,0,0,0,1,0,0,0,0,0,0
50.441461,30.519533,2,0,0,0,0,0,0,0,0,0,0,0,0
50.441175,30.519412,37,2,0,0,0,0,24,1,0,0,3,0,0
50.440479,30.521054,1,0,0,0,0,0,0,0,0,0,1,0,0
50.425493,30.664304,1,0,0,0,0,0,1,0,0,0,0,0,0
50.42396,30.6658109,1,1,0,0,0,0,0,1,0,0,0,0,0
50.408063,30.536913,1,0,0,0,0,0,1,0,0,0,0,0,0
50.462788,30.507948,3,0,0,0,0,0,1,0,0,0,1,0,0
50.466664,30.513796,1,0,0,0,0,0,1,0,0,0,0,0,0
50.463105,30.508482,1,0,0,0,0,0,0,0,0,0,0,0,0
50.453125,30.385643,1,0,0,0,0,0,1,0,0,0,0,0,0
50.510795,30.440524,4,1,0,0,0,0,1,1,0,0,1,0,0
50.511674,30.441572,1,1,0,0,0,0,0,1,0,0,0,0,0
50.511699,30.440972,1,1,0,0,0,0,0,0,0,0,0,0,1
50.411589,30.552576,1,0,0,0,0,0,0,0,0,0,0,0,0
50.420211,30.446956,2,0,0,0,0,0,0,0,0,0,0,0,0
50.3950153,30.6476568,1,0,0,0,0,0,1,0,0,0,0,0,0
50.39462,30.647747,1,0,0,0,0,0,1,0,0,0,0,0,0
50.395383,30.647355,1,0,0,0,0,0,1,0,0,0,0,0,0
50.394351,30.64683,1,0,0,0,0,0,1,0,0,0,0,0,0
50.394253,30.644053,3,1,0,0,0,0,3,0,0,0,0,0,0
50.393573,30.649613,1,1,0,0,0,0,0,0,0,0,1,0,0
50.395422,30.651887,1,0,0,0,0,0,1,0,0,0,0,0,0
50.393648,30.64871,2,0,0,0,0,0,0,0,0,0,1,1,0
50.393285,30.647451,3,0,0,0,0,0,2,0,0,0,0,0,0
50.396073,30.648686,5,0,0,0,0,0,5,0,0,0,0,0,0
50.456302,30.517044,2,2,0,0,0,0,0,0,0,0,2,0,0
50.455929,30.516826,1,0,0,0,0,0,0,0,0,0,1,0,0
50.454488,30.517386,26,15,0,0,0,0,0,0,0,0,11,0,2
50.451133,30.515052,1,0,0,0,0,0,0,0,0,0,0,0,0
50.450929,30.514995,1,0,0,0,0,0,0,0,0,0,1,0,0
50.450696,30.515804,2,0,0,0,0,0,0,0,0,0,1,0,0
50.4499,30.514518,1,0,0,0,0,0,0,0,0,0,0,0,0
50.449459,30.514395,1,0,0,0,0,0,0,0,0,0,0,0,0
50.448217,30.513899,4,1,0,0,0,0,1,0,0,0,2,0,0
50.447962,30.51381,2,1,0,0,0,0,1,0,0,0,1,0,0
50.447953,30.51557,2,1,0,0,0,0,1,0,0,0,0,0,0
50.447707,30.513291,3,0,0,0,0,0,1,0,0,0,1,0,0
50.44731,30.51343,1,0,0,0,0,0,1,0,0,0,0,0,0
50.446707,30.512362,1,0,0,0,0,0,1,0,0,0,0,0,0
50.446922,30.514764,1,0,0,0,0,0,1,0,0,0,0,0,0
50.443006,30.511632,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4421,30.511116,10,2,0,0,0,0,6,0,0,0,3,0,1
50.439341,30.511173,1,0,0,0,0,0,1,0,0,0,0,0,0
50.439183,30.510967,5,1,0,0,0,0,0,0,0,0,4,0,0
50.438453,30.509961,6,0,0,0,0,0,5,0,0,0,1,0,0
50.438402,30.511173,3,1,0,0,0,0,1,0,0,0,1,0,0
50.437839,30.510446,2,0,0,0,0,0,1,0,0,0,0,0,0
50.437108,30.509439,1,0,0,0,0,0,1,0,0,0,0,0,0
50.435332,30.509471,1,1,0,0,0,0,1,0,0,0,0,0,0
50.434599,30.509127,3,0,0,0,0,0,3,0,0,0,0,0,0
50.433687,30.508049,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4248005,30.6669646,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4248005,30.6669646,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4248005,30.6669646,2,0,0,0,0,0,0,0,0,0,0,0,0
50.4248005,30.6669646,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4291126,30.4944437,1,0,0,0,0,0,0,0,0,0,0,0,0
50.428278,30.495097,2,1,0,0,0,0,2,0,0,0,0,0,0
50.429175,30.494203,2,0,0,0,0,0,0,0,0,0,2,0,0
50.427757,30.493644,5,1,0,0,0,0,3,0,0,0,1,0,0
50.428623,30.493659,2,1,0,0,0,0,2,0,0,0,0,0,0
50.427404,30.494158,4,2,0,0,0,0,2,0,0,0,2,0,0
50.426261,30.492617,3,0,0,0,0,0,0,0,0,0,0,0,0
50.467436,30.519494,2,1,0,0,0,0,0,0,0,0,2,0,0
50.467614,30.518408,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4696307,30.5154519,1,0,0,0,0,0,1,0,0,0,0,0,0
50.469751,30.515699,2,1,0,0,0,0,2,0,0,0,0,0,0
50.472448,30.510693,2,1,0,0,0,0,2,0,0,0,0,0,0
50.4265434,30.448277,2,0,0,0,0,0,1,0,0,0,0,0,0
50.4178747,30.4417237,1,0,0,0,0,0,1,0,0,0,0,0,0
50.454078,30.505689,1,0,0,0,0,0,1,0,0,0,0,0,0
50.450915,30.499019,1,0,0,0,0,0,0,0,0,0,0,0,0
50.450922,30.498291,1,0,0,0,0,0,1,0,0,0,0,0,0
50.449743,30.495521,1,1,0,0,0,0,1,0,0,0,0,0,0
50.453562,30.504438,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4669404,30.6008319,1,0,0,0,0,0,0,0,0,0,0,0,0
50.468547,30.600871,4,1,0,0,0,0,1,0,0,0,2,0,0
50.51094,30.788098,1,0,0,0,0,0,1,0,0,0,0,0,0
50.510589,30.787478,1,0,0,0,0,0,1,0,0,0,0,0,0
50.510227,30.786626,1,1,0,0,0,0,1,0,0,0,0,0,0
50.509645,30.785766,1,0,0,0,0,0,0,0,0,0,0,0,0
50.447198,30.452236,1,0,0,0,0,0,0,0,0,0,0,0,0
50.448283,30.447563,2,0,0,0,0,0,2,0,0,0,0,0,0
50.4484024,30.4438102,1,0,0,0,0,0,1,0,0,0,0,0,0
50.448516,30.437717,2,0,0,0,0,0,1,0,0,0,0,0,0
50.450521,30.437893,1,0,0,0,0,0,1,0,0,0,0,0,0
50.450241,30.431051,2,1,0,0,0,0,0,1,0,0,0,0,0
50.450082,30.429772,2,0,0,0,0,0,2,0,0,0,0,0,0
50.50035,30.453211,2,0,0,0,0,0,2,0,0,0,0,0,0
50.501375,30.452266,2,0,0,0,0,0,1,0,0,0,1,0,0
50.502542,30.452136,1,0,0,0,0,0,0,1,0,0,0,0,0
50.497872,30.453168,1,0,0,0,0,0,1,0,0,0,0,0,0
50.500943,30.451232,12,0,0,0,0,0,7,0,0,0,0,0,2
50.50429,30.452198,5,0,0,0,0,0,2,1,0,0,1,0,0
50.501874,30.451109,3,0,0,0,0,0,1,0,0,0,0,0,0
50.5047,30.451716,2,0,0,0,0,0,1,0,0,0,0,0,0
50.505206,30.451918,1,0,0,0,0,0,1,0,0,0,0,0,0
50.503611,30.450945,2,0,0,0,0,0,0,0,0,0,2,0,0
50.5066344,30.4521577,3,0,0,0,0,0,1,1,0,0,0,0,0
50.50424,30.450565,2,1,0,0,0,0,1,0,0,0,0,0,0
50.506402,30.450298,10,1,0,0,0,0,3,1,0,0,0,0,0
50.506801,30.449463,1,0,0,0,0,0,1,0,0,0,0,0,0
50.509719,30.45114,1,1,0,0,0,0,0,1,0,0,0,0,0
50.51077,30.450994,8,1,0,0,0,0,6,0,0,0,2,0,0
50.511202,30.451989,1,0,0,0,0,0,0,0,0,0,1,0,0
50.5138466,30.4500447,2,1,0,0,0,0,1,1,0,0,0,0,0
50.51387,30.450489,6,0,0,0,0,0,3,0,0,0,2,0,0
50.512678,30.44739,19,4,0,1,0,0,9,3,0,0,3,0,0
50.515363,30.450317,6,0,0,0,0,0,1,0,0,0,2,0,0
50.51352,30.447813,2,1,0,0,0,0,0,1,0,0,0,0,0
50.516495,30.450221,2,1,0,0,0,0,0,0,0,0,2,0,0
50.515852,30.449085,2,0,0,0,0,0,2,0,0,0,0,0,0
50.517914,30.450035,6,0,0,0,0,0,2,2,0,0,2,0,0
50.519103,30.449865,5,0,0,0,0,0,3,0,0,0,0,0,0
50.5174062,30.4496086,1,1,0,0,0,0,0,1,0,0,0,0,0
50.519129,30.448875,2,1,0,0,0,0,1,0,0,0,1,0,0
50.520235,30.448459,8,1,0,0,0,0,6,1,0,0,0,0,0
50.5202816,30.4491968,1,1,0,0,0,0,0,0,0,0,0,0,0
50.5202816,30.4491968,1,0,0,0,0,0,0,0,0,0,0,0,0
50.496954,30.505505,4,0,0,0,0,0,0,1,0,0,0,0,0
50.496825,30.508271,5,2,0,0,0,0,3,1,0,0,0,0,0
50.497419,30.507674,5,2,0,0,0,0,4,0,0,0,0,0,0
50.498801,30.503477,6,0,0,0,0,0,2,2,0,0,1,0,0
50.497999,30.507143,4,1,0,0,0,0,2,1,0,0,0,0,0
50.498437,30.506311,5,1,0,0,0,0,3,0,0,0,0,0,0
50.498932,30.5062,3,0,0,0,0,0,1,0,0,0,1,0,0
50.49952,30.505573,5,1,0,0,0,0,3,0,0,0,1,0,0
50.500515,30.505,7,2,0,0,0,0,4,0,0,0,1,0,0
50.491546,30.510435,1,1,0,0,0,0,0,0,0,0,0,0,0
50.412376,30.368076,1,0,0,0,0,0,1,0,0,0,0,0,0
50.443397,30.625051,2,0,0,0,0,0,2,0,0,0,0,0,0
50.4448972,30.6274773,1,0,0,0,0,0,0,0,0,0,0,0,0
50.445794,30.626166,2,1,0,0,0,0,0,1,0,0,1,0,0
50.446594,30.627027,2,0,0,0,0,0,1,0,0,0,1,0,0
50.497366,30.385853,8,1,0,0,0,0,2,0,0,0,0,0,0
50.4978337,30.3849735,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4978337,30.3849735,7,6,0,0,0,0,6,0,0,0,0,0,0
50.508825,30.395598,3,1,0,0,0,0,2,0,0,0,0,0,0
50.517371,30.492158,11,3,0,0,0,0,6,0,0,0,1,1,0
50.553467,30.33717,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4170283,30.4747027,1,0,0,0,0,0,1,0,0,0,0,0,0
50.449704,30.433433,1,0,0,0,0,0,1,0,0,0,0,0,0
50.44906,30.434087,1,0,0,0,0,0,0,0,0,0,0,0,0
50.444531,30.43098,1,0,0,0,0,0,1,0,0,0,0,0,0
50.446907,30.433628,2,0,0,0,0,0,1,0,0,0,0,0,0
50.456714,30.386461,5,0,0,0,0,0,2,0,0,0,3,0,0
50.5178124,30.4866815,3,1,0,0,0,0,1,0,0,0,0,0,0
50.518264,30.486706,1,0,0,0,0,0,0,0,0,0,0,0,0
50.518947,30.4875664,3,0,0,0,0,0,1,1,0,0,0,0,1
50.519617,30.488004,2,0,0,0,0,0,1,0,0,0,0,0,0
50.516983,30.48695,4,4,0,0,0,0,4,0,0,0,0,0,0
50.519438,30.489802,2,0,0,0,0,0,0,0,0,0,1,0,0
50.518487,30.489224,2,0,0,0,0,0,1,0,0,0,0,0,1
50.463373,30.506286,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4635,30.489716,1,0,0,0,0,0,0,0,0,0,0,0,0
50.463044,30.493792,1,0,0,0,0,0,1,0,0,0,0,0,0
50.391999,30.630866,1,1,0,0,0,0,1,0,0,0,0,0,0
50.391597,30.632714,4,1,0,0,0,0,2,0,0,0,0,0,0
50.394762,30.626304,1,0,0,0,0,0,0,0,0,0,0,0,0
50.3921571,30.6264807,2,0,0,0,0,0,2,0,0,0,0,0,0
50.392699,30.630691,2,0,0,0,0,0,1,0,0,0,1,0,0
50.392459,30.62957,2,1,0,0,0,0,1,1,0,0,0,0,0
50.392459,30.62957,1,1,0,0,0,0,0,1,0,0,0,0,0
50.4491168,30.4976171,3,1,0,0,0,0,2,0,0,0,1,0,0
50.454073,30.49255,1,0,0,0,0,0,0,0,0,0,0,0,0
50.449409,30.496592,1,0,0,0,0,0,1,0,0,0,0,0,0
50.401171,30.5187,1,0,0,0,0,0,1,0,0,0,0,0,0
50.400534,30.5203092,14,1,0,0,0,0,7,0,0,0,3,0,0
50.399198,30.518178,373,65,1,1,1,0,140,17,0,0,66,6,3
50.399482,30.517044,4,0,0,0,0,0,4,0,0,0,0,0,0
50.398392,30.515351,2,0,0,0,0,0,0,0,0,0,0,0,0
50.397195,30.512691,5,2,0,0,0,0,2,0,0,0,1,0,0
50.397837,30.513363,1,0,0,0,0,0,0,0,0,0,0,0,0
50.40285,30.523534,1,0,0,0,0,0,0,0,0,0,1,0,0
50.4035672,30.5235248,1,0,0,0,0,0,1,0,0,0,0,0,0
50.399198,30.518178,5,1,0,0,0,0,2,1,0,0,1,0,0
50.397195,30.512691,2,0,0,0,0,0,0,0,0,0,0,0,0
50.487487,30.435549,2,2,0,0,0,0,0,1,0,0,0,1,0
50.490095,30.436312,1,0,0,0,0,0,1,0,0,0,0,0,0
50.454525,30.511132,1,1,0,1,1,0,0,0,0,0,0,0,0
50.454475,30.511789,1,0,0,0,0,0,1,0,0,0,0,0,0
50.448787,30.52526,1,0,0,0,0,0,1,0,0,0,0,0,0
50.43613,30.525335,1,0,0,0,0,0,0,0,0,0,1,0,0
50.4342395,30.5287304,17,1,0,0,0,0,14,0,0,0,1,0,0
50.437161,30.525394,1,0,0,0,0,0,0,0,0,0,1,0,0
50.4344972,30.5292005,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4353227,30.5240791,1,0,0,0,0,0,1,0,0,0,0,0,0
50.474398,30.353896,1,0,0,0,0,0,1,0,0,0,0,0,0
50.474751,30.354509,1,0,0,0,0,0,1,0,0,0,0,0,0
50.517949,30.599794,1,0,0,0,0,0,1,0,0,0,0,0,0
50.436657,30.645691,2,0,0,0,0,0,0,0,0,0,0,0,0
50.443034,30.647338,1,0,0,0,0,0,0,0,0,0,1,0,0
50.432902,30.540213,2,0,0,0,0,0,0,0,0,0,2,0,0
50.4501,30.5234,1,0,0,0,0,0,1,0,0,0,0,0,0
50.461162,30.477727,1,0,0,0,0,0,0,0,0,0,0,0,0
50.462839,30.467046,1,0,0,0,0,0,0,0,0,0,0,0,0
50.461162,30.477727,1,0,0,0,0,0,0,0,0,0,0,0,0
50.463452,30.452857,1,1,0,0,0,0,0,0,0,0,0,0,0
50.459494,30.426385,1,0,0,0,0,0,0,0,0,0,0,0,0
50.404673,30.652599,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4035193,30.6520506,3,0,0,0,0,0,3,0,0,0,0,0,0
50.514244,30.806021,1,0,0,0,0,0,0,0,0,0,1,0,0
50.407488,30.655106,1,0,0,0,0,0,0,0,0,0,0,0,0
50.405381,30.658122,2,1,0,0,0,0,2,0,0,0,0,0,0
50.407433,30.654302,1,0,0,0,0,0,1,0,0,0,0,0,0
50.472465,30.478042,1,0,0,0,0,0,0,0,0,0,1,0,0
50.399875,30.510504,2,0,0,0,0,0,1,0,0,0,0,0,0
50.399875,30.510504,2,1,0,0,0,0,2,0,0,0,0,0,0
50.398724,30.507445,1,0,0,0,0,0,0,0,0,0,0,0,0
50.398724,30.507445,1,0,0,0,0,0,1,0,0,0,0,0,0
50.399034,30.507103,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4494116,30.4914352,1,1,0,0,0,0,1,0,0,0,0,0,0
50.459227,30.383468,1,1,0,0,0,0,0,1,0,0,0,0,0
50.46235,30.474832,1,0,0,0,0,0,1,0,0,0,0,0,0
50.461505,30.478457,3,0,0,0,0,0,0,0,0,0,0,0,0
50.461162,30.477727,18,6,0,0,0,0,0,0,0,0,0,0,0
50.462395,30.472848,3,2,0,0,0,0,3,0,0,0,0,0,0
50.461599,30.476732,2,1,0,0,0,0,1,1,0,0,0,0,0
50.462184,30.461042,1,0,0,0,0,0,1,0,0,0,0,0,0
50.46158,30.469537,5,1,0,0,0,0,0,0,0,0,5,0,0
50.46242,30.456349,1,0,0,0,0,0,1,0,0,0,0,0,0
50.462502,30.469288,3,0,0,0,0,0,1,0,0,0,0,0,0
50.461922,30.450438,2,0,0,0,0,0,1,0,0,0,1,0,0
50.462023,30.448519,1,0,0,0,0,0,1,0,0,0,0,0,0
50.462366,30.442364,1,0,0,0,0,0,1,0,0,0,0,0,0
50.461688,30.436316,1,0,0,0,0,0,0,0,0,0,0,0,0
50.461582,30.43536,2,1,0,0,0,0,2,0,0,0,0,0,0
50.463452,30.452857,4,1,0,0,0,0,0,0,0,0,1,0,0
50.461242,30.434586,9,0,0,0,0,0,8,0,0,0,1,0,0
50.461938,30.479295,1,1,0,0,0,0,1,0,0,0,0,0,0
50.463448,30.451666,1,0,0,0,0,0,1,0,0,0,0,0,0
50.459888,30.429332,5,0,0,0,0,0,2,0,0,0,2,0,0
50.459494,30.426385,4,0,0,0,0,0,1,0,0,0,0,0,0
50.458903,30.424182,2,0,0,0,0,0,1,0,0,0,1,0,0
50.463081,30.442268,5,0,0,0,0,0,2,0,0,0,1,0,0
50.462953,30.440158,2,0,0,0,0,0,1,0,0,0,0,0,1
50.462643,30.437668,3,0,0,0,0,0,0,0,0,0,0,0,0
50.462199,30.475969,2,1,0,0,0,0,0,0,0,0,1,0,0
50.517615,30.425071,1,0,0,0,0,0,0,0,0,0,0,0,0
50.528224,30.476532,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4496604,30.4911729,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4548525,30.4876644,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4548428,30.4876691,3,0,0,0,0,0,2,0,0,0,0,0,0
50.4548364,30.4876723,1,0,0,0,0,0,0,0,0,0,1,0,0
50.449837,30.492354,1,0,0,0,0,0,0,0,0,0,0,0,0
50.451157,30.489963,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4547076,30.4877359,2,0,0,0,0,0,2,0,0,0,0,0,0
50.45267,30.488752,1,0,0,0,0,0,1,0,0,0,0,0,0
50.45462,30.487489,3,0,0,0,0,0,3,0,0,0,0,0,0
